@relation 'MOA: -C 5'

@attribute a_5 numeric
@attribute a_6 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}

@data
0.367518,0.739947,1,0,0,0,0
0.322875,0.591909,1,0,0,0,0
0.832918,0.794818,0,1,1,0,0
0.384092,0.557021,1,0,0,0,0
0.905701,0.746274,0,1,1,0,0
0.487533,0.636715,1,0,0,0,0
0.582506,0.545346,1,0,1,0,0
0.532657,0.584318,1,0,0,0,0
0.766938,0.616824,0,1,1,0,0
0.384584,0.700128,1,0,0,0,0
0.520452,0.650875,1,0,0,0,0
0.78173,0.606981,0,1,1,0,0
0.529971,0.812683,1,0,0,0,0
0.757924,0.772049,0,1,1,0,0
0.729085,0.806301,0,1,1,0,0
0.75908,0.655798,0,1,1,0,0
0.750403,0.596097,0,1,1,0,0
0.78406,0.74723,0,1,1,0,0
0.640066,0.678442,1,1,1,0,0
0.73077,0.693957,0,1,1,0,0
0.73204,0.672103,0,1,1,0,0
0.703554,0.692468,0,1,1,0,0
0.461582,0.632225,1,0,0,0,0
0.471311,0.649021,1,0,0,0,0
0.625612,0.745017,1,1,1,0,0
0.501737,0.629705,1,0,0,0,0
0.350699,0.56075,1,0,0,0,0
0.52468,0.588264,1,0,0,0,0
0.829253,0.665303,0,1,1,0,0
0.781122,0.674451,0,1,1,0,0
0.349713,0.656996,1,0,0,0,0
0.6836,0.595458,1,1,1,0,0
0.637823,0.581735,1,0,1,0,0
0.817889,0.72744,0,1,1,0,0
0.767927,0.616649,0,1,1,0,0
0.638079,0.53779,1,0,1,0,0
0.795038,0.747795,0,1,1,0,0
0.541829,0.522005,1,0,0,0,0
0.834517,0.715307,0,1,1,0,0
0.528874,0.760346,1,0,0,0,0
0.585997,0.722718,1,1,1,0,0
0.409192,0.57692,1,0,0,0,0
0.548172,0.663121,1,0,0,0,0
0.556705,0.488471,1,0,0,0,0
0.676667,0.641779,1,1,1,0,0
0.592927,0.719164,1,1,1,0,0
0.889207,0.697238,0,1,1,0,0
0.722828,0.527347,0,0,1,0,0
0.763238,0.70827,0,1,1,0,0
0.659978,0.767515,0,1,1,0,0
0.805234,0.786552,0,1,1,0,0
0.795351,0.713607,0,1,1,0,0
0.554593,0.585582,1,0,0,0,0
0.574103,0.696372,1,0,1,0,0
0.490659,0.450168,1,0,0,0,0
0.613235,0.471753,1,0,0,0,0
0.852607,0.723913,0,1,1,0,0
0.532285,0.638764,1,0,0,0,0
0.831895,0.498033,0,0,1,0,0
0.499198,0.700214,1,0,0,0,0
0.356867,0.726603,1,0,0,0,0
0.495194,0.602855,1,0,0,0,0
0.520467,0.564882,1,0,0,0,0
0.851795,0.545816,0,0,1,0,0
0.629513,0.641298,1,1,1,0,0
0.511535,0.637148,1,0,0,0,0
0.859188,0.707194,0,1,1,0,0
0.405036,0.636403,1,0,0,0,0
0.832064,0.791504,0,1,1,0,0
0.827831,0.723251,0,1,1,0,0
0.538986,0.535492,1,0,0,0,0
0.814935,0.663932,0,1,1,0,0
0.517037,0.592134,1,0,0,0,0
0.857436,0.814507,0,1,0,0,0
0.885554,0.737338,0,1,1,0,0
0.65716,0.629728,1,1,1,0,0
0.756199,0.780361,0,1,1,0,0
0.384169,0.47365,1,0,0,0,0
0.795354,0.626657,0,1,1,0,0
0.695356,0.827146,0,1,0,0,0
0.776444,0.793776,0,1,1,0,0
0.731297,0.639949,0,1,1,0,0
0.53156,0.6359,1,0,0,0,0
0.749334,0.608516,0,1,1,0,0
0.779591,0.730375,0,1,1,0,0
0.737132,0.770605,0,1,1,0,0
0.671525,0.623902,1,1,1,0,0
0.795306,0.611637,0,1,1,0,0
0.74613,0.628977,0,1,1,0,0
0.595696,0.576195,1,0,1,0,0
0.740116,0.822908,0,1,0,0,0
0.698671,0.637487,0,1,1,0,0
0.796908,0.75626,0,1,1,0,0
0.822292,0.606132,0,1,1,0,0
0.695533,0.596042,0,1,1,0,0
0.750138,0.618485,0,1,1,0,0
0.750392,0.617307,0,1,1,0,0
0.775028,0.732016,0,1,1,0,0
0.485611,0.632703,1,0,0,0,0
0.878789,0.71891,0,1,1,0,0
0.712542,0.595677,0,1,1,0,0
0.759528,0.735352,0,1,1,0,0
0.419058,0.696544,1,0,0,0,0
0.688478,0.55327,0,0,1,0,0
0.663913,0.59219,1,1,1,0,0
0.878572,0.742649,0,1,1,0,0
0.768644,0.501385,0,0,1,0,0
0.836293,0.685772,0,1,1,0,0
0.388935,0.734034,1,0,0,0,0
0.758744,0.731943,0,1,1,0,0
0.515395,0.534765,1,0,0,0,0
0.71459,0.543021,0,0,1,0,0
0.575358,0.459213,1,0,0,0,0
0.799067,0.591789,0,1,1,0,0
0.765273,0.705105,0,1,1,0,0
0.668408,0.701628,1,1,1,0,0
0.617946,0.686513,1,1,1,0,0
0.738768,0.719601,0,1,1,0,0
0.424505,0.625966,1,0,0,0,0
0.730125,0.811724,0,1,1,0,0
0.752287,0.727667,0,1,1,0,0
0.835219,0.878343,0,1,0,0,0
0.767075,0.644945,0,1,1,0,0
0.753967,0.617941,0,1,1,0,0
0.869289,0.62309,0,1,1,0,0
0.469082,0.432649,1,0,0,0,0
0.352157,0.734386,1,0,0,0,0
0.53004,0.818933,1,0,0,0,0
0.957599,0.738385,0,1,0,0,0
0.790952,0.853193,0,1,0,0,0
0.492661,0.505884,1,0,0,0,0
0.642808,0.723718,1,1,1,0,0
0.926177,0.860308,0,1,0,0,0
0.776739,0.513113,0,0,1,0,0
0.818813,0.880303,0,1,0,0,0
0.747959,0.678839,0,1,1,0,0
0.58138,0.61511,1,0,1,0,0
0.696501,0.63199,0,1,1,0,0
0.751485,0.800744,0,1,1,0,0
0.929052,0.846707,0,1,0,0,0
0.433524,0.473937,1,0,0,0,0
0.436193,0.758585,1,0,0,0,0
0.65534,0.787303,0,1,1,0,0
0.492672,0.642504,1,0,0,0,0
0.801232,0.733754,0,1,1,0,0
0.923689,0.632441,0,1,1,0,0
0.895887,0.581596,0,1,1,0,0
0.844615,0.807007,0,1,0,0,0
0.456295,0.638604,1,0,0,0,0
0.502558,0.674042,1,0,0,0,0
0.872535,0.65274,0,1,1,0,0
0.324926,0.61453,1,0,0,0,0
0.374032,0.534863,1,0,0,0,0
0.82712,0.623653,0,1,1,0,0
0.530309,0.631696,1,0,0,0,0
0.439447,0.479137,1,0,0,0,0
0.488624,0.618992,1,0,0,0,0
0.678956,0.680182,1,1,1,0,0
0.75219,0.444483,0,0,1,0,0
0.787221,0.744223,0,1,1,0,0
0.782139,0.702078,0,1,1,0,0
0.595766,0.693177,1,1,1,0,0
0.519043,0.637666,1,0,0,0,0
0.691292,0.508269,0,0,1,0,0
0.637381,0.630587,1,1,1,0,0
0.489665,0.594069,1,0,0,0,0
0.752952,0.673256,0,1,1,0,0
0.776274,0.604861,0,1,1,0,0
0.830419,0.655348,0,1,1,0,0
0.530969,0.604658,1,0,0,0,0
0.393849,0.709872,1,0,0,0,0
0.609516,0.692666,1,1,1,0,0
0.759699,0.754444,0,1,1,0,0
0.72342,0.825535,0,1,0,0,0
0.783386,0.575479,0,1,1,0,0
0.699644,0.904252,0,1,0,0,0
0.701224,0.71595,0,1,1,0,0
0.587902,0.705542,1,1,1,0,0
0.906597,0.596192,0,1,1,0,0
0.537437,0.634769,1,0,0,0,0
0.867952,0.603378,0,1,1,0,0
0.593901,0.560938,1,0,1,0,0
0.855435,0.545644,0,0,1,0,0
0.801448,0.724528,0,1,1,0,0
0.783793,0.508952,0,0,1,0,0
0.717565,0.764024,0,1,1,0,0
0.79733,0.776451,0,1,1,0,0
0.6372,0.59226,1,1,1,0,0
0.756979,0.618599,0,1,1,0,0
0.618028,0.510928,1,0,1,0,0
0.825783,0.57305,0,1,1,0,0
0.392289,0.512612,1,0,0,0,0
0.697672,0.72902,0,1,1,0,0
0.490445,0.628361,1,0,0,0,0
0.764768,0.72839,0,1,1,0,0
0.790192,0.646042,0,1,1,0,0
0.459876,0.509727,1,0,0,0,0
0.777382,0.730845,0,1,1,0,0
0.749079,0.657498,0,1,1,0,0
0.501946,0.539357,1,0,0,0,0
0.926262,0.669662,0,1,1,0,0
0.780463,0.734907,0,1,1,0,0
0.704488,0.585854,0,1,1,0,0
0.858169,0.70668,0,1,1,0,0
0.847985,0.531284,0,0,1,0,0
0.49495,0.610146,1,0,0,0,0
0.767078,0.710674,0,1,1,0,0
0.802331,0.609303,0,1,1,0,0
0.788699,0.762696,0,1,1,0,0
0.832382,0.518339,0,0,1,0,0
0.426027,0.657859,1,0,0,0,0
0.469499,0.624977,1,0,0,0,0
0.75438,0.652727,0,1,1,0,0
0.701799,0.847644,0,1,0,0,0
0.751414,0.773611,0,1,1,0,0
0.633307,0.598679,1,1,1,0,0
0.695051,0.555335,0,1,1,0,0
0.747586,0.701589,0,1,1,0,0
0.489708,0.661987,1,0,0,0,0
0.490814,0.677439,1,0,0,0,0
0.676721,0.712187,0,1,1,0,0
0.407251,0.733789,1,0,0,0,0
0.55962,0.659009,1,0,1,0,0
0.448076,0.635345,1,0,0,0,0
0.870552,0.77956,0,1,1,0,0
0.713261,0.457635,0,0,1,0,0
0.918862,0.710461,0,1,1,0,0
0.371195,0.5737,1,0,0,0,0
0.787204,0.604696,0,1,1,0,0
0.480081,0.645497,1,0,0,0,0
0.740537,0.665299,0,1,1,0,0
0.647704,0.692094,1,1,1,0,0
0.57352,0.745933,1,1,0,0,0
0.315994,0.604808,1,0,0,0,0
0.91365,0.552474,0,0,1,0,0
0.561096,0.575855,1,0,1,0,0
0.761186,0.787065,0,1,1,0,0
0.768027,0.723434,0,1,1,0,0
0.435012,0.558571,1,0,0,0,0
0.509989,0.683882,1,0,0,0,0
0.433069,0.683786,1,0,0,0,0
0.386828,0.586365,1,0,0,0,0
0.671543,0.651318,1,1,1,0,0
0.527916,0.707332,1,0,0,0,0
0.403657,0.479319,1,0,0,0,0
0.489712,0.647757,1,0,0,0,0
0.857684,0.684143,0,1,1,0,0
0.792461,0.546611,0,1,1,0,0
0.77325,0.737294,0,1,1,0,0
0.615844,0.851175,0,1,0,0,0
0.64428,0.697632,1,1,1,0,0
0.794786,0.544715,0,1,1,0,0
0.535459,0.513633,1,0,0,0,0
0.672205,0.571307,1,1,1,0,0
0.463366,0.643069,1,0,0,0,0
0.712386,0.730755,0,1,1,0,0
0.720941,0.579623,0,1,1,0,0
0.811834,0.64088,0,1,1,0,0
0.627248,0.753727,1,1,1,0,0
0.767947,0.610245,0,1,1,0,0
0.469157,0.628966,1,0,0,0,0
0.492419,0.605229,1,0,0,0,0
0.788599,0.66769,0,1,1,0,0
0.746443,0.805834,0,1,1,0,0
0.434078,0.591503,1,0,0,0,0
0.703696,0.608019,0,1,1,0,0
0.934515,0.791023,0,1,0,0,0
0.810443,0.758694,0,1,1,0,0
0.621681,0.597501,1,0,1,0,0
0.779292,0.611868,0,1,1,0,0
0.434834,0.627039,1,0,0,0,0
0.770954,0.682942,0,1,1,0,0
0.483107,0.621504,1,0,0,0,0
0.785201,0.572997,0,1,1,0,0
0.833715,0.797114,0,1,1,0,0
0.590847,0.636949,1,0,1,0,0
0.782359,0.734319,0,1,1,0,0
0.596618,0.688842,1,1,1,0,0
0.6972,0.780968,0,1,1,0,0
0.394252,0.514836,1,0,0,0,0
0.678997,0.686987,1,1,1,0,0
0.751323,0.727194,0,1,1,0,0
0.445646,0.68023,1,0,0,0,0
0.843434,0.810988,0,1,0,0,0
0.403727,0.480295,1,0,0,0,0
0.804427,0.746992,0,1,1,0,0
0.938594,0.639349,0,1,1,0,0
0.907501,0.785652,0,1,0,0,0
0.854197,0.592609,0,1,1,0,0
0.622836,0.684768,1,1,1,0,0
0.775787,0.752467,0,1,1,0,0
0.810985,0.756921,0,1,1,0,0
0.872802,0.618209,0,1,1,0,0
0.698958,0.77903,0,1,1,0,0
0.49966,0.640958,1,0,0,0,0
0.728071,0.741635,0,1,1,0,0
0.720479,0.727582,0,1,1,0,0
0.748187,0.635505,0,1,1,0,0
0.765269,0.693901,0,1,1,0,0
0.62597,0.609479,1,1,1,0,0
0.780603,0.655105,0,1,1,0,0
0.819691,0.803642,0,1,1,0,0
0.326659,0.705665,1,0,0,0,0
0.770967,0.773242,0,1,1,0,0
0.830793,0.802252,0,1,1,0,0
0.788707,0.635494,0,1,1,0,0
0.384827,0.681284,1,0,0,0,0
0.796484,0.823402,0,1,0,0,0
0.746217,0.607919,0,1,1,0,0
0.812161,0.762957,0,1,1,0,0
0.647325,0.660166,1,1,1,0,0
0.365064,0.688647,1,0,0,0,0
0.856735,0.454644,0,0,1,0,0
0.848182,0.645354,0,1,1,0,0
0.492252,0.624843,1,0,0,0,0
0.347134,0.658364,1,0,0,0,0
0.512435,0.627672,1,0,0,0,0
0.716597,0.664571,0,1,1,0,0
0.410906,0.670045,1,0,0,0,0
0.486234,0.551179,1,0,0,0,0
0.533215,0.61649,1,0,0,0,0
0.383159,0.658121,1,0,0,0,0
0.798203,0.645133,0,1,1,0,0
0.772028,0.733576,0,1,1,0,0
0.498428,0.59835,1,0,0,0,0
0.786953,0.676218,0,1,1,0,0
0.753144,0.5628,0,1,1,0,0
0.910011,0.529883,0,0,1,0,0
0.829032,0.725973,0,1,1,0,0
0.711937,0.735911,0,1,1,0,0
0.771417,0.735397,0,1,1,0,0
0.776026,0.645367,0,1,1,0,0
0.662745,0.566813,1,0,1,0,0
0.803303,0.619637,0,1,1,0,0
0.553924,0.486133,1,0,0,0,0
0.778586,0.755742,0,1,1,0,0
0.67289,0.567456,1,1,1,0,0
0.736435,0.623075,0,1,1,0,0
0.859193,0.788941,0,1,1,0,0
0.773302,0.717307,0,1,1,0,0
0.760309,0.750914,0,1,1,0,0
0.868492,0.582011,0,1,1,0,0
0.786568,0.764736,0,1,1,0,0
0.913655,0.867383,0,1,0,0,0
0.719459,0.765036,0,1,1,0,0
0.754009,0.568634,0,1,1,0,0
0.684218,0.614979,1,1,1,0,0
0.710215,0.649923,0,1,1,0,0
0.749147,0.50542,0,0,1,0,0
0.835916,0.750117,0,1,1,0,0
0.638221,0.739514,1,1,1,0,0
0.479102,0.622443,1,0,0,0,0
0.830267,0.586658,0,1,1,0,0
0.826812,0.660214,0,1,1,0,0
0.521686,0.676999,1,0,0,0,0
0.874063,0.568614,0,1,1,0,0
0.895735,0.834327,0,1,0,0,0
0.633846,0.794231,0,1,0,0,0
0.809505,0.823139,0,1,0,0,0
0.52009,0.592792,1,0,0,0,0
0.766245,0.646265,0,1,1,0,0
0.81998,0.831025,0,1,0,0,0
0.926184,0.627338,0,1,1,0,0
0.768357,0.516382,0,0,1,0,0
0.519504,0.706106,1,0,0,0,0
0.442388,0.499487,1,0,0,0,0
0.478532,0.700079,1,0,0,0,0
0.73572,0.554125,0,1,1,0,0
0.667812,0.758339,0,1,1,0,0
0.382916,0.584828,1,0,0,0,0
0.852501,0.747925,0,1,1,0,0
0.795591,0.491946,0,0,1,0,0
0.705426,0.678072,0,1,1,0,0
0.545527,0.758242,1,0,0,0,0
0.40358,0.600573,1,0,0,0,0
0.63184,0.707002,1,1,1,0,0
0.833384,0.593273,0,1,1,0,0
0.373681,0.756413,1,0,0,0,0
0.807072,0.763715,0,1,1,0,0
0.866487,0.754157,0,1,1,0,0
0.632038,0.632415,1,1,1,0,0
0.626658,0.503694,1,0,1,0,0
0.763511,0.60982,0,1,1,0,0
0.75266,0.583912,0,1,1,0,0
0.540833,0.69426,1,0,0,0,0
0.774598,0.600299,0,1,1,0,0
0.956203,0.724741,0,1,0,0,0
0.888634,0.731375,0,1,1,0,0
0.880666,0.480913,0,0,1,0,0
0.758544,0.715327,0,1,1,0,0
0.504614,0.600298,1,0,0,0,0
0.772141,0.73471,0,1,1,0,0
0.600609,0.8265,0,1,0,0,0
0.813865,0.446378,0,0,1,0,0
0.947822,0.761949,0,1,0,0,0
0.395432,0.604002,1,0,0,0,0
0.755926,0.716724,0,1,1,0,0
0.301633,0.650778,1,0,0,0,0
0.439095,0.527603,1,0,0,0,0
0.381747,0.589741,1,0,0,0,0
0.730879,0.806393,0,1,1,0,0
0.769225,0.690913,0,1,1,0,0
0.679347,0.693182,1,1,1,0,0
0.791257,0.72994,0,1,1,0,0
0.760356,0.680775,0,1,1,0,0
0.871289,0.627306,0,1,1,0,0
0.492049,0.624986,1,0,0,0,0
0.654854,0.72371,1,1,1,0,0
0.821409,0.576634,0,1,1,0,0
0.47766,0.617557,1,0,0,0,0
0.763756,0.637551,0,1,1,0,0
0.68394,0.751102,0,1,1,0,0
0.71475,0.901659,0,1,0,0,0
0.568233,0.756559,1,0,0,0,0
0.597506,0.476316,1,0,0,0,0
0.610272,0.47791,1,0,0,0,0
0.728144,0.597229,0,1,1,0,0
0.845554,0.667096,0,1,1,0,0
0.406986,0.683707,1,0,0,0,0
0.799532,0.589984,0,1,1,0,0
0.738189,0.699764,0,1,1,0,0
0.833393,0.799336,0,1,1,0,0
0.888386,0.60715,0,1,1,0,0
0.772365,0.777939,0,1,1,0,0
0.709849,0.766833,0,1,1,0,0
0.48659,0.669704,1,0,0,0,0
0.734312,0.630553,0,1,1,0,0
0.614615,0.657031,1,1,1,0,0
0.820294,0.442932,0,0,1,0,0
0.647257,0.8475,0,1,0,0,0
0.52468,0.644007,1,0,0,0,0
0.594799,0.74172,1,1,1,0,0
0.536866,0.546744,1,0,0,0,0
0.865493,0.52781,0,0,1,0,0
0.795248,0.75494,0,1,1,0,0
0.903079,0.612701,0,1,1,0,0
0.803185,0.653866,0,1,1,0,0
0.443783,0.544874,1,0,0,0,0
0.505688,0.732498,1,0,0,0,0
0.753275,0.68468,0,1,1,0,0
0.558085,0.587149,1,0,1,0,0
0.836732,0.700293,0,1,1,0,0
0.489976,0.63006,1,0,0,0,0
0.720822,0.804322,0,1,1,0,0
0.589121,0.758478,1,1,0,0,0
0.493127,0.626694,1,0,0,0,0
0.745915,0.618463,0,1,1,0,0
0.425166,0.632706,1,0,0,0,0
0.857966,0.646342,0,1,1,0,0
0.884311,0.721289,0,1,1,0,0
0.662583,0.623091,1,1,1,0,0
0.597193,0.634081,1,0,1,0,0
0.771398,0.6248,0,1,1,0,0
0.394867,0.664891,1,0,0,0,0
0.576797,0.605279,1,0,1,0,0
0.59913,0.75948,1,1,0,0,0
0.80906,0.60533,0,1,1,0,0
0.79264,0.582302,0,1,1,0,0
0.694587,0.743373,0,1,1,0,0
0.679509,0.795336,0,1,1,0,0
0.424323,0.484248,1,0,0,0,0
0.753392,0.630204,0,1,1,0,0
0.804729,0.564308,0,1,1,0,0
0.720123,0.725006,0,1,1,0,0
0.721654,0.662022,0,1,1,0,0
0.624465,0.665022,1,1,1,0,0
0.763987,0.659649,0,1,1,0,0
0.665208,0.77712,0,1,1,0,0
0.493413,0.622878,1,0,0,0,0
0.577812,0.618388,1,0,1,0,0
0.727936,0.759752,0,1,1,0,0
0.728705,0.656785,0,1,1,0,0
0.840408,0.837339,0,1,0,0,0
0.743469,0.592307,0,1,1,0,0
0.87885,0.615235,0,1,1,0,0
0.374101,0.565313,1,0,0,0,0
0.726473,0.618071,0,1,1,0,0
0.737044,0.691817,0,1,1,0,0
0.775564,0.728379,0,1,1,0,0
0.460461,0.658818,1,0,0,0,0
0.902873,0.732216,0,1,1,0,0
0.840503,0.666316,0,1,1,0,0
0.772616,0.872892,0,1,0,0,0
0.815184,0.832243,0,1,0,0,0
0.800223,0.551336,0,1,1,0,0
0.757893,0.588723,0,1,1,0,0
0.611998,0.678414,1,1,1,0,0
0.766343,0.735286,0,1,1,0,0
0.638703,0.640045,1,1,1,0,0
0.800543,0.660649,0,1,1,0,0
0.50281,0.634127,1,0,0,0,0
0.473534,0.639658,1,0,0,0,0
0.719624,0.575766,0,1,1,0,0
0.774574,0.562104,0,1,1,0,0
0.700055,0.696887,0,1,1,0,0
0.649439,0.786635,0,1,1,0,0
0.623059,0.59103,1,0,1,0,0
0.78947,0.895927,0,1,0,0,0
0.492245,0.622025,1,0,0,0,0
0.555862,0.69635,1,0,0,0,0
0.516058,0.625605,1,0,0,0,0
0.890607,0.7036,0,1,1,0,0
0.359636,0.576447,1,0,0,0,0
0.611535,0.644179,1,1,1,0,0
0.799049,0.641239,0,1,1,0,0
0.873629,0.626764,0,1,1,0,0
0.337381,0.590092,1,0,0,0,0
0.668309,0.689817,1,1,1,0,0
0.31476,0.715567,1,0,0,0,0
0.638226,0.763754,0,1,1,0,0
0.771991,0.756568,0,1,1,0,0
0.437946,0.651117,1,0,0,0,0
0.74513,0.705487,0,1,1,0,0
0.782946,0.514077,0,0,1,0,0
0.513739,0.729363,1,0,0,0,0
0.756633,0.689244,0,1,1,0,0
0.726195,0.854394,0,1,0,0,0
0.61867,0.601198,1,0,1,0,0
0.662307,0.574372,1,1,1,0,0
0.581721,0.648087,1,0,1,0,0
0.616589,0.811309,0,1,0,0,0
0.425078,0.453945,1,0,0,0,0
0.779905,0.730367,0,1,1,0,0
0.436892,0.723653,1,0,0,0,0
0.763563,0.732411,0,1,1,0,0
0.668323,0.604589,1,1,1,0,0
0.623176,0.657234,1,1,1,0,0
0.806549,0.803887,0,1,1,0,0
0.745443,0.914139,0,1,0,0,0
0.563669,0.637197,1,0,1,0,0
0.781858,0.434375,0,0,1,0,0
0.783986,0.680058,0,1,1,0,0
0.744301,0.814222,0,1,1,0,0
0.353811,0.584727,1,0,0,0,0
0.827978,0.560491,0,1,1,0,0
0.362204,0.510451,1,0,0,0,0
0.655895,0.793627,0,1,1,0,0
0.794898,0.667919,0,1,1,0,0
0.486027,0.620867,1,0,0,0,0
0.752275,0.884008,0,1,0,0,0
0.821345,0.665664,0,1,1,0,0
0.946037,0.721374,0,1,0,0,0
0.79774,0.748728,0,1,1,0,0
0.490008,0.615399,1,0,0,0,0
0.514474,0.620709,1,0,0,0,0
0.447865,0.616194,1,0,0,0,0
0.859841,0.479281,0,0,1,0,0
0.420259,0.528397,1,0,0,0,0
0.83088,0.659115,0,1,1,0,0
0.669943,0.528729,0,0,1,0,0
0.494735,0.603734,1,0,0,0,0
0.770577,0.607961,0,1,1,0,0
0.775281,0.719562,0,1,1,0,0
0.730287,0.617902,0,1,1,0,0
0.89816,0.813234,0,1,0,0,0
0.788355,0.809308,0,1,1,0,0
0.686476,0.564475,0,1,1,0,0
0.504549,0.591952,1,0,0,0,0
0.440141,0.774395,1,0,0,0,0
0.532572,0.5554,1,0,0,0,0
0.731479,0.547706,0,1,1,0,0
0.528368,0.646456,1,0,0,0,0
0.782003,0.740729,0,1,1,0,0
0.652488,0.535377,1,0,1,0,0
0.88114,0.726591,0,1,1,0,0
0.832129,0.653671,0,1,1,0,0
0.788528,0.676731,0,1,1,0,0
0.627306,0.500223,1,0,1,0,0
0.860834,0.691624,0,1,1,0,0
0.625908,0.497211,1,0,1,0,0
0.698691,0.832071,0,1,0,0,0
0.777966,0.744297,0,1,1,0,0
0.878354,0.75462,0,1,1,0,0
0.495202,0.620893,1,0,0,0,0
0.380458,0.713984,1,0,0,0,0
0.649146,0.832627,0,1,0,0,0
0.498332,0.571571,1,0,0,0,0
0.745715,0.613262,0,1,1,0,0
0.829176,0.624251,0,1,1,0,0
0.646416,0.826379,0,1,0,0,0
0.765221,0.746043,0,1,1,0,0
0.704236,0.582025,0,1,1,0,0
0.821675,0.572838,0,1,1,0,0
0.724442,0.850522,0,1,0,0,0
0.489601,0.623397,1,0,0,0,0
0.494321,0.5636,1,0,0,0,0
0.469354,0.640227,1,0,0,0,0
0.817084,0.790172,0,1,1,0,0
0.621229,0.701008,1,1,1,0,0
0.778095,0.564994,0,1,1,0,0
0.696773,0.530668,0,0,1,0,0
0.876319,0.59446,0,1,1,0,0
0.746205,0.567074,0,1,1,0,0
0.619909,0.744805,1,1,1,0,0
0.768913,0.54852,0,1,1,0,0
0.970193,0.747831,0,1,0,0,0
0.685656,0.623698,1,1,1,0,0
0.653665,0.578892,1,1,1,0,0
0.691388,0.495489,0,0,1,0,0
0.607051,0.754927,1,1,1,0,0
0.720851,0.622708,0,1,1,0,0
0.518424,0.72868,1,0,0,0,0
0.416528,0.723791,1,0,0,0,0
0.785082,0.718372,0,1,1,0,0
0.392297,0.619371,1,0,0,0,0
0.639362,0.677807,1,1,1,0,0
0.501374,0.62254,1,0,0,0,0
0.559287,0.508454,1,0,0,0,0
0.459581,0.717682,1,0,0,0,0
0.614268,0.688525,1,1,1,0,0
0.838436,0.900512,0,1,0,0,0
0.551166,0.668196,1,0,0,0,0
0.869824,0.685592,0,1,1,0,0
0.332537,0.576083,1,0,0,0,0
0.780727,0.813689,0,1,1,0,0
0.710634,0.602884,0,1,1,0,0
0.558139,0.536234,1,0,0,0,0
0.754733,0.688923,0,1,1,0,0
0.456272,0.769673,1,0,0,0,0
0.753539,0.622724,0,1,1,0,0
0.747615,0.748442,0,1,1,0,0
0.637003,0.560023,1,0,1,0,0
0.390487,0.490335,1,0,0,0,0
0.857568,0.657164,0,1,1,0,0
0.74862,0.828582,0,1,0,0,0
0.467303,0.723803,1,0,0,0,0
0.569114,0.668492,1,0,1,0,0
0.458225,0.668776,1,0,0,0,0
0.775587,0.751498,0,1,1,0,0
0.366517,0.670681,1,0,0,0,0
0.564647,0.655184,1,0,1,0,0
0.855304,0.829664,0,1,0,0,0
0.421061,0.552499,1,0,0,0,0
0.773058,0.733536,0,1,1,0,0
0.515997,0.671107,1,0,0,0,0
0.546618,0.592479,1,0,0,0,0
0.741663,0.597359,0,1,1,0,0
0.825612,0.692925,0,1,1,0,0
0.490346,0.62724,1,0,0,0,0
0.358911,0.613869,1,0,0,0,0
0.376493,0.674559,1,0,0,0,0
0.789301,0.771469,0,1,1,0,0
0.734719,0.650609,0,1,1,0,0
0.733111,0.65693,0,1,1,0,0
0.882391,0.777465,0,1,0,0,0
0.756633,0.625662,0,1,1,0,0
0.947537,0.734953,0,1,0,0,0
0.687472,0.899608,0,1,0,0,0
0.518452,0.471862,1,0,0,0,0
0.786851,0.721747,0,1,1,0,0
0.773694,0.496877,0,0,1,0,0
0.422631,0.552005,1,0,0,0,0
0.790927,0.63011,0,1,1,0,0
0.759515,0.620727,0,1,1,0,0
0.930105,0.761325,0,1,0,0,0
0.652487,0.605733,1,1,1,0,0
0.344458,0.756023,1,0,0,0,0
0.80589,0.914685,0,1,0,0,0
0.61745,0.545401,1,0,1,0,0
0.551587,0.685098,1,0,0,0,0
0.46146,0.573358,1,0,0,0,0
0.672813,0.906478,0,1,0,0,0
0.759992,0.625783,0,1,1,0,0
0.642251,0.626224,1,1,1,0,0
0.789629,0.747808,0,1,1,0,0
0.481274,0.616134,1,0,0,0,0
0.612436,0.591437,1,0,1,0,0
0.684694,0.893013,0,1,0,0,0
0.784489,0.440759,0,0,1,0,0
0.832552,0.636283,0,1,1,0,0
0.762942,0.580219,0,1,1,0,0
0.864839,0.665827,0,1,1,0,0
0.663434,0.588367,1,1,1,0,0
0.548907,0.667923,1,0,0,0,0
0.528028,0.638596,1,0,0,0,0
0.805657,0.646537,0,1,1,0,0
0.759123,0.606966,0,1,1,0,0
0.415693,0.565571,1,0,0,0,0
0.652093,0.780012,0,1,1,0,0
0.778987,0.688202,0,1,1,0,0
0.756007,0.62519,0,1,1,0,0
0.563848,0.674015,1,0,1,0,0
0.672719,0.619115,1,1,1,0,0
0.340663,0.632727,1,0,0,0,0
0.639532,0.64738,1,1,1,0,0
0.736493,0.697119,0,1,1,0,0
0.549054,0.492411,1,0,0,0,0
0.490654,0.624167,1,0,0,0,0
0.592092,0.669116,1,1,1,0,0
0.85662,0.617351,0,1,1,0,0
0.726633,0.601808,0,1,1,0,0
0.754302,0.617399,0,1,1,0,0
0.810036,0.605238,0,1,1,0,0
0.862755,0.8793,0,1,0,0,0
