@relation 'MOA: -C 7'

@attribute a_7 numeric
@attribute a_8 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}
@attribute class5- {0,1}
@attribute class6- {0,1}

@data
0.488178,0.61983,1,0,1,0,0,0,0
0.518337,0.598778,1,0,1,0,0,0,0
0.602747,0.683863,1,0,1,0,0,0,0
0.494983,0.638784,1,0,1,0,0,0,0
0.367869,0.60487,1,0,0,0,0,0,0
0.586689,0.559784,1,0,1,0,0,0,0
0.512419,0.663593,1,0,1,0,0,0,0
0.263083,0.17233,0,0,0,0,1,0,0
0.764693,0.77664,0,1,0,0,0,0,0
0.723127,0.872287,0,1,0,0,0,0,0
0.803315,0.82259,0,1,0,0,0,0,0
0.566976,0.584883,1,0,1,0,0,0,0
0.181826,0.349997,0,0,0,0,1,0,0
0.450432,0.646174,1,0,1,0,0,0,0
0.460542,0.62272,1,0,1,0,0,0,0
0.807331,0.861762,0,1,0,0,0,0,0
0.736975,0.729083,0,1,0,0,0,0,0
0.419498,0.340717,0,0,0,1,0,0,0
0.477011,0.620699,1,0,1,0,0,0,0
0.155529,0.310093,0,0,0,0,1,0,0
0.797847,0.828518,0,1,0,0,0,0,0
0.271977,0.349723,0,0,0,1,1,0,0
0.457044,0.649343,1,0,1,0,0,0,0
0.205438,0.303087,0,0,0,1,1,0,0
0.527433,0.70512,1,0,1,0,0,0,0
0.462333,0.689952,1,0,1,0,0,0,0
0.348638,0.277424,0,0,0,1,1,0,0
0.428964,0.626483,1,0,1,0,0,0,0
0.249778,0.255421,0,0,0,1,1,0,0
0.762745,0.776408,0,1,0,0,0,0,0
0.480312,0.667158,1,0,1,0,0,0,0
0.226199,0.232338,0,0,0,1,1,0,0
0.188927,0.378382,0,0,0,1,1,0,0
0.240605,0.39382,0,0,0,1,1,0,0
0.778183,0.854725,0,1,0,0,0,0,0
0.22665,0.253123,0,0,0,1,1,0,0
0.224678,0.254789,0,0,0,1,1,0,0
0.50395,0.539131,1,0,1,0,0,0,0
0.891122,0.823698,0,1,0,0,0,0,0
0.484214,0.509815,1,0,1,0,0,0,0
0.364963,0.364769,0,0,0,1,0,0,0
0.456946,0.72209,1,0,1,0,0,0,0
0.307802,0.44807,0,0,0,1,0,0,0
0.489163,0.644192,1,0,1,0,0,0,0
0.438374,0.36362,0,0,0,1,0,0,0
0.702793,0.926412,0,1,0,0,0,0,0
0.878856,0.936524,0,1,0,0,0,0,0
0.559023,0.623886,1,0,1,0,0,0,0
0.119074,0.319906,0,0,0,0,1,0,0
0.456043,0.711166,1,0,1,0,0,0,0
0.194087,0.278318,0,0,0,1,1,0,0
0.486783,0.626715,1,0,1,0,0,0,0
0.458894,0.644128,1,0,1,0,0,0,0
0.669481,0.521077,0,0,1,0,0,0,0
0.529108,0.61402,1,0,1,0,0,0,0
0.48661,0.596512,1,0,1,0,0,0,0
0.82517,0.746483,0,1,0,0,0,0,0
0.395768,0.34871,0,0,0,1,0,0,0
0.841324,0.811536,0,1,0,0,0,0,0
0.352322,0.276739,0,0,0,1,1,0,0
0.249897,0.411909,0,0,0,1,1,0,0
0.496453,0.767227,1,0,1,0,0,0,0
0.622476,0.613224,1,0,1,0,0,0,0
0.339542,0.318381,0,0,0,1,1,0,0
0.367192,0.26979,0,0,0,1,1,0,0
0.387287,0.634947,1,0,0,0,0,0,0
0.39151,0.376779,0,0,0,1,0,0,0
0.670777,0.579019,0,0,1,0,0,0,0
0.800834,0.824201,0,1,0,0,0,0,0
0.82681,0.935908,0,1,0,0,0,0,0
0.301373,0.27574,0,0,0,1,1,0,0
0.21725,0.286928,0,0,0,1,1,0,0
0.751584,0.75614,0,1,0,0,0,0,0
0.282617,0.259135,0,0,0,1,1,0,0
0.467832,0.376455,0,0,0,1,0,0,0
0.185241,0.262238,0,0,0,0,1,0,0
0.280342,0.212203,0,0,0,1,1,0,0
0.242235,0.154798,0,0,0,0,1,0,0
0.781407,0.953324,0,1,0,0,0,0,0
0.792485,0.839591,0,1,0,0,0,0,0
0.361403,0.337621,0,0,0,1,0,0,0
0.868034,0.873366,0,1,0,0,0,0,0
0.501299,0.480182,1,0,1,0,0,0,0
0.425255,0.685099,1,0,1,0,0,0,0
0.552515,0.586271,1,0,1,0,0,0,0
0.58144,0.598514,1,0,1,0,0,0,0
0.170292,0.339845,0,0,0,0,1,0,0
0.285542,0.262336,0,0,0,1,1,0,0
0.61381,0.551355,1,0,1,0,0,0,0
0.625555,0.687892,1,0,1,0,0,0,0
0.727595,0.780478,0,1,0,0,0,0,0
0.213148,0.378024,0,0,0,1,1,0,0
0.560206,0.636718,1,0,1,0,0,0,0
0.460081,0.760587,1,0,0,0,0,0,0
0.093431,0.305561,0,0,0,0,1,0,0
0.342668,0.325801,0,0,0,1,1,0,0
0.548265,0.717435,1,0,1,0,0,0,0
0.301314,0.347597,0,0,0,1,1,0,0
0.563293,0.531683,1,0,1,0,0,0,0
0.50739,0.618238,1,0,1,0,0,0,0
0.478296,0.623091,1,0,1,0,0,0,0
0.398249,0.329316,0,0,0,1,0,0,0
0.577203,0.67218,1,0,1,0,0,0,0
0.837221,0.727753,0,1,0,0,0,0,0
0.365124,0.31511,0,0,0,1,1,0,0
0.777182,0.769153,0,1,0,0,0,0,0
0.501126,0.507794,1,0,1,0,0,0,0
0.423264,0.695948,1,0,1,0,0,0,0
0.787425,0.762235,0,1,0,0,0,0,0
0.766918,0.817092,0,1,0,0,0,0,0
0.473133,0.615053,1,0,1,0,0,0,0
0.810894,0.868909,0,1,0,0,0,0,0
0.806553,0.829209,0,1,0,0,0,0,0
0.229727,0.357834,0,0,0,1,1,0,0
0.301936,0.332304,0,0,0,1,1,0,0
0.615838,0.665154,1,0,1,0,0,0,0
0.370539,0.244919,0,0,0,1,1,0,0
0.218908,0.15349,0,0,0,0,1,0,0
0.678346,0.586811,0,0,1,0,0,0,0
0.866507,0.85993,0,1,0,0,0,0,0
0.371237,0.528604,1,0,0,0,0,0,0
0.578964,0.669506,1,0,1,0,0,0,0
0.358449,0.591441,1,0,0,0,0,0,0
0.640666,0.693082,0,0,1,0,0,0,0
0.939888,0.770163,0,1,0,0,0,0,0
0.213409,0.242981,0,0,0,1,1,0,0
0.38642,0.355684,0,0,0,1,0,0,0
0.223657,0.313389,0,0,0,1,1,0,0
0.517304,0.778931,1,0,1,0,0,0,0
0.46391,0.570985,1,0,1,0,0,0,0
0.580702,0.743323,1,0,1,0,0,0,0
0.705687,0.680504,0,0,1,0,0,0,0
0.559276,0.637067,1,0,1,0,0,0,0
0.666659,0.521883,0,0,1,0,0,0,0
0.391986,0.747458,1,0,0,0,0,0,0
0.5673,0.604375,1,0,1,0,0,0,0
0.549516,0.615892,1,0,1,0,0,0,0
0.26676,0.290952,0,0,0,1,1,0,0
0.349419,0.399993,0,0,0,1,0,0,0
0.42498,0.559564,1,0,1,0,0,0,0
0.793496,0.811085,0,1,0,0,0,0,0
0.548389,0.525683,1,0,1,0,0,0,0
0.350627,0.26008,0,0,0,1,1,0,0
0.540493,0.715821,1,0,1,0,0,0,0
0.587962,0.540983,1,0,1,0,0,0,0
0.515834,0.581961,1,0,1,0,0,0,0
0.253523,0.299546,0,0,0,1,1,0,0
0.514846,0.679324,1,0,1,0,0,0,0
0.834792,0.870536,0,1,0,0,0,0,0
0.252617,0.202783,0,0,0,1,1,0,0
0.789007,0.86172,0,1,0,0,0,0,0
0.922214,0.720525,0,1,0,0,0,0,0
0.45103,0.639101,1,0,1,0,0,0,0
0.584476,0.698614,1,0,1,0,0,0,0
0.44182,0.65079,1,0,1,0,0,0,0
0.325521,0.27639,0,0,0,1,1,0,0
0.718217,0.951436,0,1,0,0,0,0,0
0.821022,0.835469,0,1,0,0,0,0,0
0.816606,0.855007,0,1,0,0,0,0,0
0.60462,0.639755,1,0,1,0,0,0,0
0.817756,0.814287,0,1,0,0,0,0,0
0.795313,0.742321,0,1,0,0,0,0,0
0.234082,0.256606,0,0,0,1,1,0,0
0.837845,0.800093,0,1,0,0,0,0,0
0.23768,0.334616,0,0,0,1,1,0,0
0.226478,0.271443,0,0,0,1,1,0,0
0.325231,0.215986,0,0,0,1,1,0,0
0.220676,0.256217,0,0,0,1,1,0,0
0.236062,0.333093,0,0,0,1,1,0,0
0.590116,0.658332,1,0,1,0,0,0,0
0.535271,0.742583,1,0,1,0,0,0,0
0.453653,0.588816,1,0,1,0,0,0,0
0.621196,0.606101,1,0,1,0,0,0,0
0.614162,0.629689,1,0,1,0,0,0,0
0.713928,0.901659,0,1,0,0,0,0,0
0.280685,0.409824,0,0,0,1,0,0,0
0.757319,0.786458,0,1,0,0,0,0,0
0.913991,0.840908,0,1,0,0,0,0,0
0.341034,0.326669,0,0,0,1,1,0,0
0.468205,0.753029,1,0,1,0,0,0,0
0.311389,0.39735,0,0,0,1,0,0,0
0.525787,0.691688,1,0,1,0,0,0,0
0.222145,0.259741,0,0,0,1,1,0,0
0.566462,0.622858,1,0,1,0,0,0,0
0.50136,0.681514,1,0,1,0,0,0,0
0.950678,0.839111,0,1,0,0,0,0,0
0.807874,0.82236,0,1,0,0,0,0,0
0.442183,0.564233,1,0,1,0,0,0,0
0.358792,0.240914,0,0,0,1,1,0,0
0.504374,0.587725,1,0,1,0,0,0,0
0.300598,0.266993,0,0,0,1,1,0,0
0.333045,0.156243,0,0,0,0,1,0,0
0.621987,0.577204,1,0,1,0,0,0,0
0.606964,0.607268,1,0,1,0,0,0,0
0.528536,0.663999,1,0,1,0,0,0,0
0.38466,0.718965,1,0,0,0,0,0,0
0.469471,0.625086,1,0,1,0,0,0,0
0.82813,0.767683,0,1,0,0,0,0,0
0.802176,0.710551,0,1,0,0,0,0,0
0.776981,0.724433,0,1,0,0,0,0,0
0.611243,0.620604,1,0,1,0,0,0,0
0.206592,0.24128,0,0,0,1,1,0,0
0.337444,0.328832,0,0,0,1,1,0,0
0.872046,0.930749,0,1,0,0,0,0,0
0.653467,0.670941,0,0,1,0,0,0,0
0.778227,0.706145,0,1,0,0,0,0,0
0.566866,0.53533,1,0,1,0,0,0,0
0.545742,0.634861,1,0,1,0,0,0,0
0.323794,0.337081,0,0,0,1,1,0,0
0.859785,0.92856,0,1,0,0,0,0,0
0.561304,0.758461,1,0,1,0,0,0,0
0.346217,0.335145,0,0,0,1,1,0,0
0.343835,0.309938,0,0,0,1,1,0,0
0.483856,0.630832,1,0,1,0,0,0,0
0.675344,0.542011,0,0,1,0,0,0,0
0.804275,0.989268,0,1,0,0,0,0,0
0.602009,0.602279,1,0,1,0,0,0,0
0.850702,0.943274,0,1,0,0,0,0,0
0.31936,0.30236,0,0,0,1,1,0,0
0.350191,0.681463,1,0,0,0,0,0,0
0.49577,0.317606,0,0,0,1,0,0,0
0.332288,0.278859,0,0,0,1,1,0,0
0.388107,0.292527,0,0,0,1,0,0,0
0.772881,0.802392,0,1,0,0,0,0,0
0.461232,0.556964,1,0,1,0,0,0,0
0.532815,0.620194,1,0,1,0,0,0,0
0.215409,0.249483,0,0,0,1,1,0,0
0.676867,0.61346,0,0,1,0,0,0,0
0.564949,0.61876,1,0,1,0,0,0,0
0.331285,0.379035,0,0,0,1,0,0,0
0.275799,0.313518,0,0,0,1,1,0,0
0.470612,0.633363,1,0,1,0,0,0,0
0.609872,0.653389,1,0,1,0,0,0,0
0.828582,0.683132,0,1,0,0,0,0,0
0.255907,0.353877,0,0,0,1,1,0,0
0.661741,0.709731,0,0,1,0,0,0,0
0.484174,0.64631,1,0,1,0,0,0,0
0.341946,0.323979,0,0,0,1,1,0,0
0.57799,0.680784,1,0,1,0,0,0,0
0.173875,0.104874,0,0,0,0,1,0,0
0.574472,0.520414,1,0,1,0,0,0,0
0.535192,0.520793,1,0,1,0,0,0,0
0.218433,0.127293,0,0,0,0,1,0,0
0.600623,0.719513,1,0,1,0,0,0,0
0.405044,0.3456,0,0,0,1,0,0,0
0.24468,0.239756,0,0,0,1,1,0,0
0.344855,0.305638,0,0,0,1,1,0,0
0.498563,0.483734,1,0,1,0,0,0,0
0.571079,0.622774,1,0,1,0,0,0,0
0.503995,0.536948,1,0,1,0,0,0,0
0.71063,0.768746,0,1,0,0,0,0,0
0.82708,0.872989,0,1,0,0,0,0,0
0.817569,0.858154,0,1,0,0,0,0,0
0.737857,0.785662,0,1,0,0,0,0,0
0.865903,0.904983,0,1,0,0,0,0,0
0.474088,0.639591,1,0,1,0,0,0,0
0.532144,0.659816,1,0,1,0,0,0,0
0.482927,0.595771,1,0,1,0,0,0,0
0.598294,0.506371,1,0,1,0,0,0,0
0.37136,0.617849,1,0,0,0,0,0,0
0.620074,0.504336,0,0,1,0,0,0,0
0.481957,0.601831,1,0,1,0,0,0,0
0.602019,0.568752,1,0,1,0,0,0,0
0.508042,0.635383,1,0,1,0,0,0,0
0.555571,0.626262,1,0,1,0,0,0,0
0.558223,0.626798,1,0,1,0,0,0,0
0.841908,0.872135,0,1,0,0,0,0,0
0.806801,0.787157,0,1,0,0,0,0,0
0.346566,0.326628,0,0,0,1,1,0,0
0.192356,0.298499,0,0,0,1,1,0,0
0.533712,0.720418,1,0,1,0,0,0,0
0.180849,0.240414,0,0,0,0,1,0,0
0.491013,0.647657,1,0,1,0,0,0,0
0.373814,0.260073,0,0,0,1,1,0,0
0.851805,0.897393,0,1,0,0,0,0,0
0.77289,0.794277,0,1,0,0,0,0,0
0.35257,0.306401,0,0,0,1,1,0,0
0.214027,0.117356,0,0,0,0,1,0,0
0.360184,0.223162,0,0,0,1,1,0,0
0.494367,0.617625,1,0,1,0,0,0,0
0.378528,0.4091,0,0,0,1,0,0,0
0.584032,0.654432,1,0,1,0,0,0,0
0.449866,0.603684,1,0,1,0,0,0,0
0.509588,0.598165,1,0,1,0,0,0,0
0.220632,0.256752,0,0,0,1,1,0,0
0.869642,0.859327,0,1,0,0,0,0,0
0.685566,0.703596,0,0,1,0,0,0,0
0.785512,0.783435,0,1,0,0,0,0,0
0.782095,0.788269,0,1,0,0,0,0,0
0.60472,0.601239,1,0,1,0,0,0,0
0.224717,0.253104,0,0,0,1,1,0,0
0.521036,0.759313,1,0,1,0,0,0,0
0.212859,0.29825,0,0,0,1,1,0,0
0.312167,0.238664,0,0,0,1,1,0,0
0.503098,0.647926,1,0,1,0,0,0,0
0.407562,0.370827,0,0,0,1,0,0,0
0.264195,0.178405,0,0,0,0,1,0,0
0.807444,0.829562,0,1,0,0,0,0,0
0.217954,0.262084,0,0,0,1,1,0,0
0.638975,0.689744,0,0,1,0,0,0,0
0.289861,0.364815,0,0,0,1,1,0,0
0.787862,0.788366,0,1,0,0,0,0,0
0.231701,0.282899,0,0,0,1,1,0,0
0.774413,0.81015,0,1,0,0,0,0,0
0.202367,0.255583,0,0,0,1,1,0,0
0.776542,0.841782,0,1,0,0,0,0,0
0.778483,0.766484,0,1,0,0,0,0,0
0.578956,0.656507,1,0,1,0,0,0,0
0.309705,0.284259,0,0,0,1,1,0,0
0.383298,0.655467,1,0,0,0,0,0,0
0.409723,0.492183,1,0,0,0,0,0,0
0.239645,0.230006,0,0,0,1,1,0,0
0.097942,0.211509,0,0,0,0,1,0,0
0.508887,0.59325,1,0,1,0,0,0,0
0.258183,0.298368,0,0,0,1,1,0,0
0.432211,0.520825,1,0,0,0,0,0,0
0.141322,0.118391,0,0,0,0,1,0,0
0.224495,0.231287,0,0,0,1,1,0,0
0.92929,0.911877,0,1,0,0,0,0,0
0.340624,0.394806,0,0,0,1,0,0,0
0.274847,0.36869,0,0,0,1,1,0,0
0.787212,0.824053,0,1,0,0,0,0,0
0.170248,0.270238,0,0,0,0,1,0,0
0.373066,0.170843,0,0,0,1,0,0,0
0.337087,0.16804,0,0,0,1,1,0,0
0.547895,0.61742,1,0,1,0,0,0,0
0.517354,0.589892,1,0,1,0,0,0,0
0.516405,0.641181,1,0,1,0,0,0,0
0.615253,0.524855,1,0,1,0,0,0,0
0.297352,0.192149,0,0,0,1,1,0,0
0.598315,0.712621,1,0,1,0,0,0,0
0.576805,0.526292,1,0,1,0,0,0,0
0.80701,0.736324,0,1,0,0,0,0,0
0.700765,0.918221,0,1,0,0,0,0,0
0.523717,0.625376,1,0,1,0,0,0,0
0.291321,0.303874,0,0,0,1,1,0,0
0.487019,0.707735,1,0,1,0,0,0,0
0.799525,0.919856,0,1,0,0,0,0,0
0.546992,0.691921,1,0,1,0,0,0,0
0.439929,0.554564,1,0,1,0,0,0,0
0.37664,0.24273,0,0,0,1,1,0,0
0.614997,0.685264,1,0,1,0,0,0,0
0.250125,0.246844,0,0,0,1,1,0,0
0.352167,0.36575,0,0,0,1,0,0,0
0.773185,0.825823,0,1,0,0,0,0,0
0.600676,0.667576,1,0,1,0,0,0,0
0.552416,0.707994,1,0,1,0,0,0,0
0.613307,0.66576,1,0,1,0,0,0,0
0.756401,0.762274,0,1,0,0,0,0,0
0.223917,0.235611,0,0,0,1,1,0,0
0.490749,0.624689,1,0,1,0,0,0,0
0.654691,0.749941,0,0,1,0,0,0,0
0.709122,0.605126,0,0,1,0,0,0,0
0.491506,0.288675,0,0,0,1,0,0,0
0.505291,0.63361,1,0,1,0,0,0,0
0.485498,0.641616,1,0,1,0,0,0,0
0.201919,0.255959,0,0,0,1,1,0,0
0.36484,0.368932,0,0,0,1,0,0,0
0.919014,0.781861,0,1,0,0,0,0,0
0.170998,0.168409,0,0,0,0,1,0,0
0.415355,0.35151,0,0,0,1,0,0,0
0.36675,0.610062,1,0,0,0,0,0,0
0.467295,0.644394,1,0,1,0,0,0,0
0.238158,0.422781,0,0,0,1,0,0,0
0.563674,0.661191,1,0,1,0,0,0,0
0.492797,0.670471,1,0,1,0,0,0,0
0.349192,0.618975,1,0,0,0,0,0,0
0.281335,0.289518,0,0,0,1,1,0,0
0.447358,0.734773,1,0,1,0,0,0,0
0.220451,0.36543,0,0,0,1,1,0,0
0.425453,0.617316,1,0,1,0,0,0,0
0.489494,0.57418,1,0,1,0,0,0,0
0.489172,0.646747,1,0,1,0,0,0,0
0.566895,0.630528,1,0,1,0,0,0,0
0.22663,0.253682,0,0,0,1,1,0,0
0.540464,0.629276,1,0,1,0,0,0,0
0.239054,0.200758,0,0,0,0,1,0,0
0.306498,0.33901,0,0,0,1,1,0,0
0.575742,0.604925,1,0,1,0,0,0,0
0.420175,0.558166,1,0,1,0,0,0,0
0.678852,0.635824,0,0,1,0,0,0,0
0.873885,0.752403,0,1,0,0,0,0,0
0.505096,0.554713,1,0,1,0,0,0,0
0.481447,0.561529,1,0,1,0,0,0,0
0.477196,0.568997,1,0,1,0,0,0,0
0.203101,0.182572,0,0,0,0,1,0,0
0.690431,0.764643,0,1,0,0,0,0,0
0.329833,0.350873,0,0,0,1,1,0,0
0.771435,0.773957,0,1,0,0,0,0,0
0.383828,0.296501,0,0,0,1,0,0,0
0.357637,0.380028,0,0,0,1,0,0,0
0.427122,0.229503,0,0,0,1,0,0,0
0.505461,0.593801,1,0,1,0,0,0,0
0.33053,0.32219,0,0,0,1,1,0,0
0.15145,0.333989,0,0,0,0,1,0,0
0.208414,0.224364,0,0,0,0,1,0,0
0.26102,0.246901,0,0,0,1,1,0,0
0.335071,0.348277,0,0,0,1,1,0,0
0.623574,0.596884,1,0,1,0,0,0,0
0.102701,0.260236,0,0,0,0,1,0,0
0.473051,0.597101,1,0,1,0,0,0,0
0.216811,0.241021,0,0,0,1,1,0,0
0.743127,0.787057,0,1,0,0,0,0,0
0.866347,0.837035,0,1,0,0,0,0,0
0.31545,0.328797,0,0,0,1,1,0,0
0.396455,0.593121,1,0,0,0,0,0,0
0.428802,0.50642,1,0,0,0,0,0,0
0.257177,0.252869,0,0,0,1,1,0,0
0.463697,0.644788,1,0,1,0,0,0,0
0.458652,0.586844,1,0,1,0,0,0,0
0.793193,0.773974,0,1,0,0,0,0,0
0.315103,0.239942,0,0,0,1,1,0,0
0.221791,0.358062,0,0,0,1,1,0,0
0.220434,0.282805,0,0,0,1,1,0,0
0.557694,0.683124,1,0,1,0,0,0,0
0.391023,0.509771,1,0,0,0,0,0,0
0.861903,0.850023,0,1,0,0,0,0,0
0.606372,0.742599,0,0,1,0,0,0,0
0.42216,0.202197,0,0,0,1,0,0,0
0.494062,0.604202,1,0,1,0,0,0,0
0.246388,0.427344,0,0,0,1,0,0,0
0.235776,0.196345,0,0,0,0,1,0,0
0.80356,0.819213,0,1,0,0,0,0,0
0.53852,0.592414,1,0,1,0,0,0,0
0.778778,0.814336,0,1,0,0,0,0,0
0.846239,0.851067,0,1,0,0,0,0,0
0.338367,0.323251,0,0,0,1,1,0,0
0.489823,0.614383,1,0,1,0,0,0,0
0.361498,0.290038,0,0,0,1,1,0,0
0.357727,0.278425,0,0,0,1,1,0,0
0.293293,0.392584,0,0,0,1,1,0,0
0.624207,0.622753,1,0,1,0,0,0,0
0.519727,0.612713,1,0,1,0,0,0,0
0.471062,0.723751,1,0,1,0,0,0,0
0.138333,0.315198,0,0,0,0,1,0,0
0.28427,0.230873,0,0,0,1,1,0,0
0.792914,0.812634,0,1,0,0,0,0,0
0.54775,0.581513,1,0,1,0,0,0,0
0.5708,0.617286,1,0,1,0,0,0,0
0.470869,0.285957,0,0,0,1,0,0,0
0.332712,0.172735,0,0,0,1,1,0,0
0.436941,0.7031,1,0,1,0,0,0,0
0.070661,0.255618,0,0,0,0,1,0,0
0.403734,0.450087,0,0,0,1,0,0,0
0.312723,0.468215,0,0,0,1,0,0,0
0.557318,0.680744,1,0,1,0,0,0,0
0.408504,0.71089,1,0,0,0,0,0,0
0.283446,0.14201,0,0,0,0,1,0,0
0.805039,0.829193,0,1,0,0,0,0,0
0.488433,0.621149,1,0,1,0,0,0,0
0.33517,0.199585,0,0,0,1,1,0,0
0.647129,0.634799,1,0,1,0,0,0,0
0.172064,0.336248,0,0,0,0,1,0,0
0.260574,0.357772,0,0,0,1,1,0,0
0.222587,0.258912,0,0,0,1,1,0,0
0.350217,0.399727,0,0,0,1,0,0,0
0.43262,0.317937,0,0,0,1,0,0,0
0.316531,0.34052,0,0,0,1,1,0,0
0.244627,0.31736,0,0,0,1,1,0,0
0.347016,0.395995,0,0,0,1,0,0,0
0.697114,0.835678,0,1,0,0,0,0,0
0.218789,0.261521,0,0,0,1,1,0,0
0.41441,0.665532,1,0,1,0,0,0,0
0.699042,0.789249,0,1,0,0,0,0,0
0.768646,0.827211,0,1,0,0,0,0,0
0.570155,0.674169,1,0,1,0,0,0,0
0.332489,0.331092,0,0,0,1,1,0,0
0.305592,0.406421,0,0,0,1,0,0,0
0.260364,0.218265,0,0,0,1,1,0,0
0.460421,0.41945,0,0,0,1,0,0,0
0.72131,0.848665,0,1,0,0,0,0,0
0.56182,0.616516,1,0,1,0,0,0,0
0.858115,0.710831,0,1,0,0,0,0,0
0.094184,0.219568,0,0,0,0,1,0,0
0.357003,0.260514,0,0,0,1,1,0,0
0.476681,0.723022,1,0,1,0,0,0,0
0.544185,0.622903,1,0,1,0,0,0,0
0.712167,0.80867,0,1,0,0,0,0,0
0.743692,0.799319,0,1,0,0,0,0,0
0.484555,0.621608,1,0,1,0,0,0,0
0.778882,0.81154,0,1,0,0,0,0,0
0.371685,0.348258,0,0,0,1,0,0,0
0.352206,0.287271,0,0,0,1,1,0,0
0.405386,0.238923,0,0,0,1,0,0,0
0.911139,0.810047,0,1,0,0,0,0,0
0.210627,0.381691,0,0,0,1,1,0,0
0.386441,0.376217,0,0,0,1,0,0,0
0.549733,0.647857,1,0,1,0,0,0,0
0.163543,0.241804,0,0,0,0,1,0,0
0.444351,0.36496,0,0,0,1,0,0,0
0.209592,0.262032,0,0,0,1,1,0,0
0.264017,0.22323,0,0,0,1,1,0,0
0.194523,0.308716,0,0,0,1,1,0,0
0.439158,0.672777,1,0,1,0,0,0,0
0.307194,0.316407,0,0,0,1,1,0,0
0.333283,0.21852,0,0,0,1,1,0,0
0.249378,0.394401,0,0,0,1,1,0,0
0.526008,0.557868,1,0,1,0,0,0,0
0.807186,0.82427,0,1,0,0,0,0,0
0.57219,0.626765,1,0,1,0,0,0,0
0.784002,0.882452,0,1,0,0,0,0,0
0.542494,0.604433,1,0,1,0,0,0,0
0.477563,0.627613,1,0,1,0,0,0,0
0.737819,0.812584,0,1,0,0,0,0,0
0.328204,0.436852,0,0,0,1,0,0,0
0.316677,0.358929,0,0,0,1,1,0,0
0.576553,0.627637,1,0,1,0,0,0,0
0.722413,0.810874,0,1,0,0,0,0,0
0.579301,0.542506,1,0,1,0,0,0,0
0.136469,0.227783,0,0,0,0,1,0,0
0.336885,0.338376,0,0,0,1,1,0,0
0.744438,0.900309,0,1,0,0,0,0,0
0.60296,0.705272,1,0,1,0,0,0,0
0.751951,0.796526,0,1,0,0,0,0,0
0.274697,0.3232,0,0,0,1,1,0,0
0.180729,0.257183,0,0,0,0,1,0,0
0.763516,0.863095,0,1,0,0,0,0,0
0.284426,0.405952,0,0,0,1,0,0,0
0.893151,0.819329,0,1,0,0,0,0,0
0.230114,0.278295,0,0,0,1,1,0,0
0.391216,0.25191,0,0,0,1,0,0,0
0.204729,0.26234,0,0,0,1,1,0,0
0.550809,0.682908,1,0,1,0,0,0,0
0.354519,0.41881,0,0,0,1,0,0,0
0.211592,0.258395,0,0,0,1,1,0,0
0.324394,0.407559,0,0,0,1,0,0,0
0.91475,0.719076,0,1,0,0,0,0,0
0.795653,0.716761,0,1,0,0,0,0,0
0.223958,0.24211,0,0,0,1,1,0,0
0.244977,0.321724,0,0,0,1,1,0,0
0.19438,0.29199,0,0,0,1,1,0,0
0.328768,0.161038,0,0,0,0,1,0,0
0.334334,0.358426,0,0,0,1,1,0,0
0.392483,0.671445,1,0,0,0,0,0,0
0.448905,0.421461,0,0,0,1,0,0,0
0.24158,0.260211,0,0,0,1,1,0,0
0.44005,0.567362,1,0,1,0,0,0,0
0.167672,0.218515,0,0,0,0,1,0,0
0.207782,0.24193,0,0,0,1,1,0,0
0.433387,0.719535,1,0,1,0,0,0,0
0.452034,0.651767,1,0,1,0,0,0,0
0.258894,0.230411,0,0,0,1,1,0,0
0.256299,0.270656,0,0,0,1,1,0,0
0.524053,0.643789,1,0,1,0,0,0,0
0.124718,0.208815,0,0,0,0,1,0,0
0.400502,0.285368,0,0,0,1,0,0,0
0.619844,0.502617,0,0,1,0,0,0,0
0.405401,0.563345,1,0,0,0,0,0,0
0.698151,0.889314,0,1,0,0,0,0,0
0.329158,0.171535,0,0,0,1,1,0,0
0.626285,0.63477,1,0,1,0,0,0,0
0.182298,0.209745,0,0,0,0,1,0,0
0.787487,0.879104,0,1,0,0,0,0,0
0.46371,0.587794,1,0,1,0,0,0,0
0.2653,0.345829,0,0,0,1,1,0,0
0.255531,0.232763,0,0,0,1,1,0,0
0.571639,0.607852,1,0,1,0,0,0,0
0.612679,0.628506,1,0,1,0,0,0,0
0.216935,0.279111,0,0,0,1,1,0,0
0.774774,0.939948,0,1,0,0,0,0,0
0.597218,0.621456,1,0,1,0,0,0,0
0.261629,0.183197,0,0,0,0,1,0,0
0.344173,0.662623,1,0,0,0,0,0,0
0.165767,0.217481,0,0,0,0,1,0,0
0.168933,0.322599,0,0,0,0,1,0,0
0.43458,0.265813,0,0,0,1,0,0,0
0.328255,0.367755,0,0,0,1,1,0,0
0.747432,0.855138,0,1,0,0,0,0,0
0.120529,0.175657,0,0,0,0,1,0,0
0.31338,0.314432,0,0,0,1,1,0,0
0.767686,0.708891,0,1,0,0,0,0,0
0.315768,0.331177,0,0,0,1,1,0,0
0.258203,0.293568,0,0,0,1,1,0,0
0.578138,0.616283,1,0,1,0,0,0,0
0.204913,0.305406,0,0,0,1,1,0,0
0.298654,0.176346,0,0,0,1,1,0,0
0.659909,0.827652,0,1,0,0,0,0,0
